session_frequency,session_duration,messages_sent,days_since_last,start_emotion,end_emotion,churn
2,4.309135632390049,3,6.967377032292841,1,1,1
1,5.769260743578345,5,3.2698716925562947,1,1,1
2,7.8794149838911824,5,2.0,1,1,1
1,4.575596082829313,3,2.0,2,2,1
0,6.822287066639286,2,2.0,1,1,1
3,4.053169282991094,2,3.5449939647504545,1,1,1
0,6.488766254394362,6,2.0,1,1,1
0,7.134493697715044,3,2.0,3,3,1
1,5.915698936637065,3,4.672209116833801,1,1,1
3,6.067052574956638,3,2.189817602346456,1,1,1
4,6.88797164312106,3,6.150081017076951,2,2,1
0,5.438982830751061,3,2.4815026022414703,0,4,1
0,7.779107262159256,4,14.0,2,2,1
3,8.742282094684182,1,14.0,1,1,1
0,4.148430681472757,7,8.043209008686445,2,2,1
0,9.534119148915403,6,14.0,2,2,1
1,5.3930244810031285,7,2.0,3,3,1
0,9.988689899439699,4,6.949969295083322,1,1,1
1,5.420165828272275,6,2.0,2,2,1
1,7.414757150283941,6,6.460275025721759,4,4,1
1,7.404021223058815,4,2.341173666391058,3,3,1
1,5.225376923553295,5,2.0,4,4,1
0,6.145254776358805,4,14.0,4,4,1
1,8.879801112713622,6,2.0,2,2,1
1,5.355635100475988,2,7.10584940936606,1,1,1
3,5.164907867490824,6,5.614609382379236,3,3,1
1,3.6930655976277698,7,2.0,2,2,1
0,9.135104440209862,5,3.065611757467578,2,2,1
1,5.038446876990793,2,2.0,2,2,1
2,8.399960435895888,5,12.704757403010507,2,2,1
1,4.79729036585805,4,14.0,2,2,1
1,8.337169230390828,6,6.592487615671741,2,2,1
0,7.6132862334455,3,9.466315289755988,0,1,1
1,5.543136157867283,6,2.0,3,3,1
0,4.53144805742116,3,2.4222868593513778,3,3,1
1,4.6939388490838905,5,2.0084445960786654,2,2,1
3,4.668400259796459,5,4.161489553436153,1,1,1
0,8.13036636024728,3,2.0,0,4,1
0,6.320460729226812,7,4.143475260297716,0,4,1
2,3.769755134982593,5,5.311865158639693,1,1,1
1,5.49573317799784,1,2.0,1,1,1
3,5.737959796119434,2,2.0,1,1,1
1,1.722022212772524,6,2.0,1,1,1
1,5.606974171147662,4,7.154209133491754,2,2,1
3,7.446385952057467,5,2.0099198976572317,4,4,1
2,5.724744235485118,1,2.0,1,1,1
0,6.508813757493304,2,7.527515952203418,2,2,1
0,6.969026261545545,3,2.0,4,4,1
0,5.314795518457855,7,2.7859486530703825,4,4,1
0,7.461509322320785,5,6.828277584782503,1,1,1
1,8.9149685956634,6,4.264611947368438,1,1,1
2,2.9522827251051904,7,4.037183243470076,1,1,1
2,5.310300495186919,1,2.0,1,1,1
2,10.659234966907427,6,2.0,2,2,1
3,6.341130766415999,2,4.368057841718635,1,1,1
1,5.93029609901799,2,2.0,3,3,1
0,5.4839151395558705,3,10.167295203730667,1,1,1
0,8.548870288545638,7,2.1575374360456987,3,3,1
2,4.122013607541664,4,2.6945500967957763,1,1,1
2,7.852349053370275,3,2.0,2,2,1
2,5.4464979384434935,4,10.464502513144701,2,2,1
2,4.50031415458363,2,5.143156546885197,2,2,1
3,5.537794698661693,1,2.9883529733281984,1,1,1
1,5.907239028195854,5,4.401105608239303,1,1,1
2,5.004512749154331,5,2.3931605061781975,1,1,1
2,8.22554503563011,5,3.1328893482787983,2,2,1
0,4.515831810154446,4,2.2129711594330628,1,1,1
2,6.280149695919654,1,2.6438855781474495,2,2,1
0,7.07486518277606,3,2.0,1,1,1
1,6.259446097366746,4,2.0,1,1,1
2,7.544459866966583,2,2.0,2,2,1
2,5.1328719344729015,8,2.0,2,2,1
1,7.245254079624642,5,2.0,1,1,1
0,7.30445640023339,7,11.057868909116895,2,2,1
2,7.936240154481237,3,4.7240767723043415,3,3,1
1,2.2286841034780194,1,14.0,1,1,1
1,7.018092277348134,4,2.074902633728705,1,1,1
2,7.802539539123229,3,2.568632501216581,2,2,1
0,5.177082738419025,4,6.360423669599702,4,4,1
0,4.904357151513557,5,4.312589741714021,1,1,1
1,4.597244789555089,2,3.752611293395267,2,2,1
2,3.9359886873352528,6,4.284970740655195,4,4,1
2,7.331520108015605,3,4.386976707639681,2,2,1
0,10.563805833028344,8,7.2566274008494736,1,1,1
0,4.887959955683728,4,5.5143370540922785,2,2,1
2,5.066903107590018,7,14.0,0,4,1
4,6.030793073755791,6,14.0,1,1,1
0,2.796049975260641,4,2.740239705759086,1,1,1
0,4.608903331016254,4,2.0,1,1,1
0,5.886068639473467,4,2.0,1,1,1
2,4.212143353998167,7,2.0,3,3,1
0,8.394882753099337,6,2.0,4,4,1
2,3.4123652698642144,5,2.336963594967999,1,1,1
1,7.802010648404231,3,2.0,0,1,1
0,8.937004543770799,1,4.9030002115741,3,3,1
2,6.763449489693653,2,2.0,2,2,1
3,5.725098886088046,1,3.607376483298946,3,3,1
1,6.492563625944997,5,2.0,2,2,1
1,5.118872932120212,3,8.793434214100541,4,4,1
0,1.9278636030484133,3,7.569703027816503,1,1,1
1,4.041495333991266,7,2.44277092733013,1,1,1
0,5.977641769044236,4,12.07280009666449,1,1,1
2,4.11862623005897,3,2.0,2,2,1
1,5.173754228461374,4,8.408341843012133,4,4,1
1,6.958358318822988,5,3.9466985257228284,4,4,1
4,6.290048344944988,10,2.0,3,3,1
3,8.116949544237928,9,2.0,1,1,1
3,6.5883350760032044,3,2.0,3,3,1
1,6.705941499445736,3,9.93385987543694,1,1,1
1,4.575421428387441,4,4.668279120565294,4,4,1
2,3.337787802517208,7,2.0,1,1,1
3,5.174155709978939,4,3.4244357184888,1,1,1
3,4.545630234694262,6,2.0,3,3,1
1,5.666464738251029,4,2.0,3,3,1
3,3.867923274229213,5,11.917059170053683,3,3,1
1,7.684977474470279,5,3.061120818634211,1,1,1
1,4.538250146972979,6,2.243693917961403,3,3,1
1,5.272461957253699,2,14.0,2,2,1
1,5.959615794052468,5,2.545807367888166,2,2,1
1,8.246353893203366,4,2.049189233450167,2,2,1
0,9.517385673909727,5,2.0,3,3,1
1,9.65488388222759,4,4.162768369164704,2,2,1
0,3.436408759297183,8,4.086873852192581,1,1,1
2,5.253719047590006,4,2.0,2,2,1
1,4.873227099095395,4,5.307483235967379,3,3,1
2,6.740618255451218,3,7.763093268628358,1,1,1
0,6.618565206427187,4,4.7851019661819345,1,1,1
1,4.833996303268007,6,10.196803618922686,2,2,1
1,4.676127182473248,7,2.0,1,1,1
2,4.005132522496504,3,2.0,1,1,1
3,1.0,8,5.974703481481979,3,3,1
0,3.4036709329345274,2,2.0,1,1,1
0,7.733549330369225,7,2.0,1,1,1
2,8.929408967482491,4,2.0,2,2,1
1,8.695715174524981,6,7.313577193988157,2,2,1
2,7.8184678843659405,1,2.0,1,1,1
1,3.97611610697015,5,2.0,4,4,1
0,3.6375551047832353,4,2.0,2,2,1
1,2.3779537142360168,6,7.030651939579044,1,1,1
1,4.833605684232559,4,3.5007893462773976,1,1,1
2,6.174212438611942,3,2.0,2,2,1
1,3.9844314561646317,7,6.939696539542015,0,1,1
0,6.862176147274203,3,6.938807366777934,4,4,1
1,7.303715539031202,6,3.7014313367613054,1,1,1
2,5.051019110503256,5,2.0,2,2,1
1,3.3199645441528958,1,4.412794255710716,3,3,1
3,8.761853127602595,5,13.555030383571188,3,3,1
0,6.070284449241744,2,2.0,1,1,1
3,9.882412016531845,5,2.0,2,2,1
1,6.184758298784137,4,2.0,1,1,1
0,6.324425834492448,9,4.995803439965528,3,3,1
1,4.071006360020796,6,5.265772591830993,2,2,1
2,5.152913333218439,7,2.0,1,1,1
0,2.8823944611641648,2,2.0,3,3,1
1,3.3127512734304436,5,13.170237415736889,1,1,1
2,7.4823300946530775,5,7.059062333767173,1,1,1
0,5.4348332337660334,2,13.610976251265715,2,2,1
1,5.1546839427657565,2,8.849881908830111,1,1,1
1,4.519148038625747,3,2.5718091795344145,4,4,1
2,5.228952591112776,4,2.0,1,1,1
0,8.266126883214344,3,4.965188924002928,2,2,1
0,6.288443513745338,1,2.1692539495636023,4,4,1
2,3.6399702398114266,3,2.770510001872596,1,1,1
0,8.060769387777986,4,2.774581970282099,1,1,1
1,9.450077179596033,7,13.785122117103274,1,1,1
2,6.989409336100446,5,2.0,4,4,1
1,7.782580423577655,1,2.0,3,3,1
2,8.441565834737863,3,4.681738563017647,1,1,1
1,2.6867901630312154,9,10.760408104475637,1,1,1
0,9.728540735771343,2,12.501684543610963,4,4,1
2,8.197628141354404,4,4.09007167045159,2,2,1
0,6.977709401825856,6,2.0,2,2,1
0,5.749078921695658,5,2.25399440784313,2,2,1
1,3.3255151681623096,3,12.556250590074729,3,3,1
1,5.337197792607473,1,3.4651767937921036,4,4,1
1,6.896794033059229,1,6.484339632020019,3,3,1
1,3.7912832419207705,2,2.0,4,4,1
1,5.86050546523853,5,2.0,3,3,1
3,3.632917258378152,6,4.318019256355703,0,1,1
1,5.230751647871639,2,9.008473435400665,1,1,1
3,3.2947452674852284,3,14.0,3,3,1
2,3.084447824405598,2,9.374415595431161,0,1,1
2,6.680178822927807,2,4.037118432531852,3,3,1
1,4.840484883199101,5,4.691756288736398,3,3,1
1,5.028418807183041,2,8.6910188164514,2,2,1
2,4.73311273045824,3,2.0,1,1,1
3,11.446235975252863,6,14.0,1,1,1
1,7.214734171411575,5,3.7881218069421614,0,4,1
4,7.429487078335414,6,14.0,3,3,1
1,4.449168927386879,1,7.230607544858825,1,1,1
1,7.009501377142661,1,2.0,4,4,1
3,5.544557993843827,7,2.0,1,1,1
1,4.43310051819921,8,2.1820395028106763,3,3,1
1,9.85818280243714,1,2.0,1,1,1
2,7.14558272441925,4,2.892835315403972,2,2,1
1,7.044677260944372,5,4.6304917343603735,1,1,1
2,4.056532758456555,3,2.868645185321885,0,4,1
3,3.4595815132261065,3,2.0,2,2,1
1,5.884897059523681,2,14.0,4,4,1
2,4.852971958959143,3,2.767988340265542,0,1,1
3,7.225281885175415,4,9.521562422434144,1,1,1
0,7.358521761777429,6,2.0,3,3,1
1,6.131006536238687,1,8.305363686648095,3,3,1
1,7.6554263471655055,3,2.0,1,1,1
3,6.386608796211986,3,5.6878822844118995,1,1,1
3,4.256620768862382,5,5.420688212017366,0,1,1
1,5.603450566571357,8,12.029001682908515,1,1,1
1,6.271466085174204,3,2.0,1,1,1
0,7.857850121283693,4,2.0,1,1,1
1,6.449901688878307,3,9.996347427610122,2,2,1
0,4.857098790691497,4,2.014174323468349,2,2,1
0,7.93234261189531,5,2.0,1,1,1
3,6.7615116914958655,2,3.329689779049652,2,2,1
1,9.091347451173323,2,2.0,0,1,1
1,6.174554937904432,2,2.0,1,1,1
1,3.925342572460561,6,2.432947154357625,1,1,1
2,8.353958727096973,5,2.0,1,1,1
0,4.846420073073496,4,2.9915446581517813,3,3,1
2,6.590848254001524,3,2.4278257994377266,1,1,1
1,6.37143337873793,7,7.449194435884862,3,3,1
2,6.091258659975728,3,12.530161787638342,2,2,1
0,5.660360055645602,3,2.0,2,2,1
0,2.6957117362223664,4,8.666581469490598,2,2,1
1,3.9957921507391387,5,13.424443143824302,0,4,1
1,8.244264644460952,7,5.8015844811721085,1,1,1
3,6.85760143554852,4,14.0,1,1,1
1,9.818594101252927,2,2.040164507835594,2,2,1
1,3.9245903559310493,8,8.868908458759346,2,2,1
0,5.938687789295124,5,5.599728757032331,2,2,1
2,8.326387037922753,2,2.0,0,1,1
1,4.868352979292643,8,6.09841928737319,4,4,1
3,5.02926591177816,4,3.562892142516963,1,1,1
1,5.413320270722526,3,2.0,1,1,1
0,5.1093044100068985,4,2.0,4,4,1
0,7.063594796961245,5,6.248318698752755,0,4,1
1,2.4395796603681448,3,6.222766888507506,4,4,1
1,9.285451814795932,6,3.783351204184246,0,1,1
0,4.080673346889112,4,3.479912654624901,1,1,1
0,1.7656566240097673,1,2.0,1,1,1
4,5.979521204365551,3,2.804336429950281,2,2,1
1,5.245198071893035,5,10.255145953894402,2,2,1
1,5.644040502334774,5,9.645713275727953,1,1,1
1,6.625153150671128,7,5.407579862536739,1,1,1
1,7.289682579108451,2,14.0,0,1,1
1,9.373302707335794,1,11.182973133272192,1,1,1
1,4.619718324902211,4,2.0,4,4,1
4,7.54858211632872,4,2.5469366521438292,1,1,1
1,7.417872902137434,6,2.0,3,3,1
0,1.0,4,3.1376363756696843,1,1,1
1,4.333611194928253,2,7.489098641199047,1,1,1
2,3.4260388714384775,5,2.0,2,2,1
3,6.895785717115848,5,10.618933359967322,3,3,1
0,6.675651831863977,2,4.208903640253714,3,3,1
1,6.715855399969765,7,6.910405343520568,2,2,1
2,5.388815464971168,1,2.0,1,1,1
0,5.590486881839691,3,2.0,1,1,1
0,5.942838496777854,4,4.8492643907727535,2,2,1
1,5.197773457474141,2,9.10672146854041,1,1,1
0,7.554364544209646,3,10.352015935732332,3,3,1
0,3.8606727479750664,5,5.829682635852521,2,2,1
2,4.436372273282354,7,2.0,3,3,1
0,6.242638464513115,4,2.0,2,2,1
1,5.264141563710082,1,10.65842369255279,3,3,1
1,3.7824368411789786,6,2.0,1,1,1
0,7.063850642737707,4,5.792940002089994,2,2,1
0,4.855425254811395,2,3.8125595955838443,0,4,1
2,4.310558058464185,3,2.735893096961025,2,2,1
0,5.651240585192198,2,2.9020805668469727,2,2,1
0,4.213501004963205,4,14.0,3,3,1
1,5.931637342339021,3,9.882374641897574,3,3,1
2,5.280602328053341,3,10.011804904422926,2,2,1
0,4.974839792506479,7,2.609587122782944,1,1,1
0,4.9873328749375485,6,2.0,4,4,1
3,7.991230328050488,2,14.0,0,1,1
0,6.738434822555356,4,2.0,3,3,1
2,2.581606947633293,2,3.624038952648557,2,2,1
3,7.76597241092358,5,2.0,3,3,1
2,7.03311408959967,1,3.574335412093718,2,2,1
2,6.915029803690072,3,2.0,2,2,1
1,7.775821772503503,4,11.359631597236376,1,1,1
1,6.030060073821594,2,14.0,3,3,1
1,7.240167363223913,1,2.6387085082088992,1,1,1
0,5.071056120287308,5,2.0,3,3,1
0,7.695160636418355,10,5.443350868631805,1,1,1
2,6.436227110081113,3,2.3630395997318363,3,3,1
4,3.246076691128213,4,14.0,1,1,1
2,8.07276993586109,4,2.0,1,1,1
3,5.742190702459231,1,2.0,3,3,1
3,5.463754581964304,2,6.010258490606034,3,3,1
0,5.114665078713526,8,7.107527346426803,2,2,1
0,5.2612727621435145,3,3.18474551232929,4,4,1
2,6.459270630147651,1,2.0,1,1,1
3,4.024840009669396,5,2.0,1,1,1
1,2.8627746510351053,4,2.0622444382862968,1,1,1
0,3.871068921800757,5,2.0,1,1,1
3,6.763435701680071,3,9.507064201672042,1,1,1
1,5.676123706873477,4,2.0,2,2,1
1,8.226386249153954,5,2.6151474790095586,1,1,1
0,5.870174534509958,5,6.883763040715342,1,1,1
2,7.685026216472393,4,2.0,2,2,1
2,4.614370783899817,3,10.520004003828971,1,1,1
2,5.129715581195561,2,6.125866651586087,1,1,1
0,6.019048315867216,6,2.0,1,1,1
1,5.706046035905724,6,11.268812217925044,4,4,1
1,5.519269936734588,9,3.3403706907920094,1,1,1
1,4.2557708949836055,2,5.281203884370744,3,3,1
1,2.8288759082681016,4,10.686767647136238,2,2,1
2,7.262033143976988,3,10.649984791913226,1,1,1
0,7.038520708715423,6,2.627531958347241,1,1,1
1,4.772261553852565,8,2.0,2,2,1
2,6.757767575605672,1,2.0,4,4,1
3,5.667107981060125,5,7.260922819691297,1,1,1
1,8.21234350358466,2,13.255776347646611,1,1,1
0,3.3754808133492626,3,2.0,1,1,1
1,5.746547316874492,1,2.0,1,1,1
1,5.5869065311021116,3,8.65619364679555,3,3,1
1,6.322231917712355,8,2.4437113564282735,2,2,1
1,9.0742756217636,5,2.0,1,1,1
2,5.752565659723027,4,2.0,4,4,1
3,7.486264359716402,9,2.1269153754646224,1,1,1
2,5.704367469848458,3,14.0,2,2,1
0,8.141825886749174,2,14.0,2,2,1
1,7.505696662400542,7,2.0136955841794224,1,1,1
2,5.333370010983992,1,14.0,0,4,1
1,5.189397878393314,2,2.0,1,1,1
1,6.973921278859357,1,9.637246356873801,4,4,1
0,4.6891879207907845,2,2.0,3,3,1
0,6.381265191262422,6,8.757530726964978,1,1,1
4,5.288406844140245,2,2.1826926050970954,2,2,1
1,6.736205296313626,5,2.0,2,2,1
1,5.677964848675161,7,13.64993844587211,0,1,1
2,4.614837645219067,5,2.0,2,2,1
2,8.210613814807223,4,14.0,3,3,1
1,6.479112474486763,2,2.0,1,1,1
0,5.892829249362279,4,2.0,3,3,1
0,6.839977490441609,4,10.231718679587448,2,2,1
1,2.6576253342067346,5,4.416751476669266,0,4,1
1,10.180369649532121,4,2.7376754151094014,3,3,1
1,6.049375527771317,2,2.0,0,4,1
3,2.0736541802373503,7,4.2770663687257375,3,3,1
2,8.394189052517913,5,2.5021128288274723,1,1,1
0,4.497222994634251,6,3.3045802752382682,2,2,1
0,8.087426706552261,1,4.976559597206875,3,3,1
2,6.243134975425298,2,5.1073341786644555,1,1,1
2,2.859170350322029,5,14.0,1,1,1
1,6.522523417210368,5,5.321828477500954,2,2,1
3,6.37541889625585,6,2.0730651667545836,2,2,1
0,8.303542938773747,4,2.0,1,1,1
0,7.0443277407768345,3,3.2424080581358874,4,4,1
0,3.5211767058898173,2,2.0,3,3,1
0,8.004538545237025,4,2.361543243826637,1,1,1
1,5.171871134399355,5,9.22937123592373,2,2,1
0,9.44053061770987,1,9.822057339462631,2,2,1
2,5.290440225299285,9,4.94151862975848,3,3,1
0,5.577417284413488,5,4.371438479219348,1,1,1
1,4.356159334852495,8,2.785219019288137,1,1,1
0,5.002803928651652,6,5.051618727084789,0,1,1
1,4.47411863333577,3,8.200860678647805,4,4,1
1,8.352897650732544,6,6.694135985484381,1,1,1
2,3.3369834008910946,5,2.0,1,1,1
4,7.609159271475284,6,6.567636411914927,2,2,1
1,7.657320243035463,10,6.363893951653223,1,1,1
2,8.75509504589315,1,2.0,1,1,1
1,6.087523056879871,6,2.0,2,2,1
1,3.9466124838514336,3,7.75368773182649,1,1,1
2,5.656483905280076,4,4.093433858603256,2,2,1
0,7.189397059961625,7,8.619447876620889,1,1,1
0,6.169459877000276,6,2.0,2,2,1
0,6.733455504371626,3,2.0,1,1,1
0,8.730572271782734,5,2.0,2,2,1
2,7.164006708857232,5,3.0126038103302704,1,1,1
0,6.396883057061711,7,3.7042635996418434,1,1,1
2,2.311276675558627,3,9.749128295190276,1,1,1
2,4.4322988306905655,5,6.297436906245002,2,2,1
1,5.190649763611623,5,14.0,1,1,1
0,2.0457736410910896,6,2.0,2,2,1
3,3.7814628270656656,6,2.0,2,2,1
1,5.463094877606472,2,2.0,2,2,1
1,5.788563950597806,3,3.8659116125736688,1,1,1
2,7.011620531287319,5,2.0,2,2,1
0,5.589414811897214,8,5.754260787691998,4,4,1
1,6.496081285791609,4,2.0,1,1,1
0,5.164421101841869,4,2.0,1,1,1
0,6.0840264591069495,3,3.082463061473482,1,1,1
1,6.901945621503415,4,2.357210142336932,2,2,1
1,8.945260501326116,4,8.835283044283127,1,1,1
3,4.970714383797574,7,9.087050510438878,3,3,1
3,6.288363983017859,7,2.0,2,2,1
0,7.738255074436388,4,8.365158528958831,1,1,1
2,3.1208127843395657,3,4.152457535976978,4,4,1
1,9.995652250054262,2,3.5014458586200052,1,1,1
2,8.358061505183894,3,2.0,1,1,1
2,2.5770230292701197,5,6.728272680653492,1,1,1
1,6.74276368320688,6,2.0,1,1,1
2,4.871093132271769,2,2.0,3,3,1
2,5.205303936163777,2,2.0,1,1,1
1,6.701002993644209,3,3.7832856592543096,3,3,1
2,8.100799071748877,1,5.181428761433583,3,3,1
2,5.0682541156534295,3,11.075396738142473,1,1,1
1,5.095103588432786,4,6.618887930351628,2,2,1
0,6.744333524732217,4,14.0,2,2,1
0,7.143912643944999,5,7.155409224141288,3,3,1
2,3.9857372563918387,6,2.0,0,4,1
1,9.447345803383909,4,3.9657748003382842,1,1,1
0,4.713371345680357,6,3.061889585875251,3,3,1
4,7.92934847937284,6,4.173193410632869,1,1,1
3,6.903409299781354,2,4.244204210668852,1,1,1
2,7.212647844016574,3,6.0550053150288985,2,2,1
0,4.752097167517464,5,2.0,1,1,1
1,2.5522995623799223,1,6.866794508064298,2,2,1
2,5.957197004181603,5,2.0,3,3,1
1,5.965439727877408,9,2.0,2,2,1
3,4.083956184629424,9,3.658458248488014,2,2,1
1,7.8358863831242225,3,4.35511669193396,1,1,1
2,5.896941123627119,2,2.0,3,3,1
2,4.381854676115095,5,3.6218593303082933,3,3,1
0,7.170142688768163,4,3.8239700859818084,1,1,1
2,7.22324000222542,5,2.0,1,1,1
0,4.567304121728199,5,6.21677926192846,3,3,1
0,8.466783864818762,6,2.0,1,1,1
1,10.486487926460708,1,7.910553959346879,2,2,1
3,3.819939009052708,8,2.0,1,1,1
3,5.632612067246814,6,3.249409169342558,1,1,1
0,6.674019601797982,1,11.121221290448517,1,1,1
1,10.560520460597854,3,8.204113174722718,3,3,1
1,4.5324454343852425,6,7.613173128051986,2,2,1
0,4.120831022810503,9,2.0,2,2,1
1,4.107161705430497,3,2.0,1,1,1
1,8.442847186783904,4,4.653963782273381,1,1,1
2,4.58433744353213,5,2.6440285256973777,0,1,1
1,4.299731594564763,4,11.988726623881753,0,1,1
0,6.461934657390308,1,2.1507868171343447,2,2,1
1,6.616442623167961,1,2.6428129136063703,2,2,1
4,8.142040944225672,4,3.7327455148027147,1,1,1
3,6.183852074014453,1,7.958006318120204,4,4,1
1,6.497864211920534,3,2.0,1,1,1
2,5.789458768841399,3,14.0,3,3,1
1,3.391386152947173,3,3.881786550594066,1,1,1
1,5.6007906552726405,5,9.193540377526846,1,1,1
2,6.1256671458386815,4,3.7287169690574204,2,2,1
1,5.112353040617336,3,7.391899036137208,0,1,1
3,2.871092026752063,3,2.0,0,1,1
2,3.7300190644777604,3,8.02754026436263,1,1,1
1,5.921237404209704,1,3.7112609844549826,1,1,1
1,7.86550619181052,7,2.9838749897340007,2,2,1
2,9.364568192246432,6,2.0,2,2,1
0,5.632338839359756,5,6.7655077215851485,1,1,1
0,4.566251458575051,9,2.0,1,1,1
1,5.25498100293239,9,2.0,3,3,1
1,3.907169527612577,3,2.0,1,1,1
0,7.575491082622863,3,2.0,2,2,1
1,10.275223258758448,10,5.422271637350223,4,4,1
4,4.6149302312899945,6,2.0,1,1,1
0,3.615916911676136,6,2.0,1,1,1
0,8.012966659980568,6,2.0,4,4,1
0,6.636103096357919,5,3.456591185951685,1,1,1
1,6.669858051790976,3,3.499978097221936,1,1,1
3,9.176347856341907,7,2.287972773014427,2,2,1
0,3.2670273587292673,5,3.4153137097498947,1,1,1
2,3.211166869482189,8,2.787328261379699,4,4,1
0,5.6765713676387906,5,8.64858036307032,0,4,1
4,6.126807021720985,1,2.0,2,2,1
1,5.2901034665186835,8,10.125908326032974,2,2,1
1,10.92150585741676,1,2.0,2,2,1
3,5.379515883628146,2,6.396755364191346,2,2,1
2,4.898549435455571,5,2.5963022886903833,4,4,1
1,6.248687169762261,5,2.0,3,3,1
1,7.941773824026705,5,4.777073097574387,1,1,1
1,4.549144513633209,6,7.324186711761573,2,2,1
3,5.706026699670038,10,2.9886073380910045,0,1,1
2,7.998569280469017,4,3.1419856877124057,2,2,1
0,8.109612866189245,3,2.0,1,1,1
1,6.435256200245701,4,12.884845268092535,3,3,1
0,10.836782440509001,1,9.383211993999419,1,1,1
0,9.961302093391241,4,2.5374292645928342,3,3,1
0,3.1877676378805226,7,7.239798150771182,1,1,1
2,2.6160775606248503,2,2.0,4,4,1
0,7.591428895730717,2,6.554483689141981,2,2,1
1,8.73073128928232,1,3.6355028047631466,3,3,1
0,5.550482030283188,4,3.0880350216847647,2,2,1
1,4.995608416552343,4,2.0,4,4,1
0,4.359418812188613,2,14.0,3,3,1
0,3.66397615231259,7,9.08258624347013,3,3,1
0,8.272685591823699,5,7.884564848922373,1,1,1
0,5.237410078390848,4,2.0,2,2,1
1,6.6036015140219595,5,2.0,1,1,1
1,2.348388516214022,4,4.25711792441842,0,1,1
0,8.00454207135122,7,9.361265270006811,3,3,1
2,7.175556455779297,5,13.63833729980281,1,1,1
1,3.310621599500094,5,2.0,1,1,1
1,6.518057642967429,5,4.675008480329514,1,1,1
3,6.009486719055177,2,6.435011504823804,1,1,1
0,5.099690160314544,3,2.0,1,1,1
0,1.0,5,2.6167573130104804,1,1,1
1,4.679341476497253,3,2.0,1,1,1
2,6.6048622915522435,3,6.001648538481056,2,2,1
1,4.902870098885749,2,9.967608807984153,0,1,1
3,5.556609926482081,5,10.499623668245654,4,4,1
1,8.993513571980948,4,5.544659826569704,4,4,1
0,5.844983977707428,8,2.1320575016045247,1,1,1
0,1.8064010383440552,7,5.40937142230052,1,1,1
2,5.630299278698939,1,9.985317740857685,1,1,1
1,6.198788179122859,5,4.915570425412171,4,4,1
1,4.349290686076188,7,2.6627319400708576,2,2,1
2,7.4694971914820165,2,12.616330314698738,2,2,1
0,3.0755420549579053,8,9.015616769452773,3,3,1
2,5.7245178018848435,3,10.703829751982099,4,4,1
1,3.0524821973132044,2,11.675129304134302,3,3,1
1,5.408624565084929,7,2.50282808767188,3,3,1
4,7.416259720990561,3,9.817688286207517,3,3,1
0,5.676640145571009,4,4.2239179502891275,3,3,1
1,5.55989298525661,6,2.0,1,1,1
1,6.055540157070631,7,5.05075971186017,4,4,1
0,6.15553493794506,3,3.180233682560185,3,3,1
1,7.3875038414135386,2,2.0,1,1,1
1,7.399631446210031,7,14.0,2,2,1
0,8.843391766569697,3,2.0,2,2,1
0,6.335233971058757,5,14.0,1,1,1
1,2.678551009779965,3,2.0,3,3,1
3,7.715897199248687,2,2.3659489326963152,1,1,1
1,8.699648918409183,5,2.6998578119200047,4,4,1
0,10.923390034369646,5,6.565600899195361,1,1,1
1,8.903411761553647,10,2.0,1,1,1
2,5.019403179478837,5,14.0,3,3,1
3,6.374368054977168,4,6.911747815663885,1,1,1
1,5.458746506919485,5,7.802111210062115,3,3,1
2,5.186946149793679,4,2.0,1,1,1
1,5.77302921832674,5,3.234296049999167,4,4,1
1,8.57148620426613,6,14.0,1,1,1
2,2.8216574309773392,3,2.0,1,1,1
0,3.994908735220956,4,2.0,4,4,1
2,8.438986045133259,6,3.3217730654549324,1,1,1
0,8.907336348147904,4,13.324455713110147,4,4,1
1,4.681008583364766,4,3.3353568878309736,3,3,1
2,9.301496688610435,5,2.5945771485879483,1,1,1
0,7.9517641666155034,3,5.25300409106369,2,2,1
3,5.464477727908816,5,13.81390478798515,1,1,1
1,1.1294688560174686,3,2.0,1,1,1
